"Year","Month","State","Primary.Mode","Etiology1","Etiology2","Etiology3","Etiology4","Etiology5","Etiology6","Serotype.or.Genotype","Status1","Status2","Status3","Status4","Status5","Status6","Setting","Illnesses","Hospitalizations","Info.On.Hospitalizations","Deaths","Info.On.Deaths","Food.Vehicle","Date"
2014,2,"Minnesota","Food","Norovirus Genogroup IV","Norovirus Genogroup II",NA,NA,NA,NA,"GII.3","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",13,1,13,0,13,"",Feb 2014
2014,2,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,5,0,6,"",Feb 2014
2014,2,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",7,0,7,0,7,"",Feb 2014
2014,2,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",2,0,0,0,0,"",Feb 2014
2014,2,"Iowa","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"",Feb 2014
2014,2,"Virginia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"other","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",44,0,44,0,44,"salad, unspecified",Feb 2014
2014,2,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"lettuce;chicken",Feb 2014
2014,2,"South Carolina","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",22,0,22,0,22,"",Feb 2014
2014,2,"California","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",24,2,24,1,24,"lettuce based salads",Feb 2014
2014,2,"Washington","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",60,2,60,0,60,"",Feb 2014
2014,3,"Ohio","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.7; GII.4 Sydney","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Mar 2014
2014,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",32,2,32,0,32,"",Mar 2014
2014,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,1,12,0,12,"Cranberry Cole Slaw",Mar 2014
2014,3,"Iowa","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Mar 2014
2014,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,12,0,12,"Bread Sticks;salad",Mar 2014
2014,3,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Mar 2014
2014,3,"New York","Food","Norovirus Genogroup I","Norovirus Genogroup II",NA,NA,NA,NA,"","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Mar 2014
2014,3,"Tennessee","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.3","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other;Restaurant: Fast-food (drive up service or pay at counter);Unknown",22,0,0,0,0,"",Mar 2014
2014,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining;Caterer",23,0,23,0,23,"",Mar 2014
2014,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Private home/residence;Restaurant: Fast-food (drive up service or pay at counter)",9,0,9,0,9,"",Mar 2014
2014,3,"Pennsylvania","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,1,20,0,20,"",Mar 2014
2014,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",8,0,5,0,5,"caesar salad",Mar 2014
2014,3,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",9,0,9,0,9,"",Mar 2014
2014,3,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",135,6,135,0,135,"sour cream;guacamole",Mar 2014
2014,3,"Michigan","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.3","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",294,0,294,0,294,"sauces, unspecified",Mar 2014
2014,3,"New Jersey","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",14,0,14,0,14,"",Mar 2014
2014,3,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Mar 2014
2014,3,"California","Food","Norovirus unknown","Norovirus Genogroup I",NA,NA,NA,NA,"GI.3","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",9,0,9,0,9,"sandwich, unspecified",Mar 2014
2014,3,"California","Food","Norovirus unknown","Norovirus Genogroup II",NA,NA,NA,NA,"GII.4 Sydney","Confirmed","Suspected",NA,NA,NA,NA,"Restaurant: Sit-down dining",26,0,26,0,26,"tacos",Mar 2014
2014,3,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,1,2,0,2,"",Mar 2014
2014,4,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",25,1,25,0,25,"",Apr 2014
2014,4,"Illinois","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",21,2,2,0,21,"",Apr 2014
2014,4,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.13","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining;Private home/residence",5,0,5,0,5,"",Apr 2014
2014,4,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",4,0,4,0,4,"",Apr 2014
2014,4,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",81,1,81,0,81,"macaroni salad",Apr 2014
2014,4,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.14","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",28,1,1,0,28,"salad, unspecified",Apr 2014
2014,4,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Apr 2014
2014,4,"Tennessee","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,0,0,0,"tomatoes;lettuce",Apr 2014
2014,4,"Virginia","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",35,0,0,0,0,"",Apr 2014
2014,4,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Apr 2014
2014,4,"Maryland","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,10,0,10,"",Apr 2014
2014,5,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",May 2014
2014,5,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter);Private home/residence;Grocery store/bakery/deli/convenience store",10,0,10,0,10,"",May 2014
2014,5,"New York","Food","Norovirus Genogroup I","Norovirus Genogroup II",NA,NA,NA,NA,"","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",May 2014
2014,5,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",3,0,0,0,3,"salad",May 2014
2014,5,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",May 2014
2014,5,"California","Food","Norovirus unknown","Norovirus Genogroup II",NA,NA,NA,NA,"GII.4 Sydney","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"Specialty/Ethnic dishes;noodles",May 2014
2014,6,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",11,0,11,0,11,"",Jun 2014
2014,6,"Florida","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.4 Sydney","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"lettuce, unspecified;guacamole, unspecified",Jun 2014
2014,6,"Massachusetts","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",8,0,8,0,8,"Salads",Jun 2014
2014,7,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",16,0,16,0,16,"",Jul 2014
2014,7,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,2,0,2,"",Jul 2014
2014,7,"Indiana","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",21,0,21,0,21,"",Jul 2014
2014,7,"Illinois","Food","Norovirus Genogroup II","Salmonella enterica",NA,NA,NA,NA,"","Confirmed","Suspected",NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",4,1,1,0,4,"",Jul 2014
2014,7,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",13,0,13,0,13,"",Jul 2014
2014,7,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Caterer;Restaurant: Sit-down dining",17,0,16,1,17,"chicken",Jul 2014
2014,8,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,1,10,0,10,"",Aug 2014
2014,8,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",4,0,4,0,4,"",Aug 2014
2014,8,"Michigan","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",13,0,9,0,9,"salad;hummus",Aug 2014
2014,9,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",25,0,25,0,25,"",Sep 2014
2014,9,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",91,0,69,0,91,"",Sep 2014
2014,9,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",23,0,23,0,23,"salad",Sep 2014
2014,10,"Iowa","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",13,0,13,0,13,"",Oct 2014
2014,10,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",13,0,13,0,13,"Hoagies",Oct 2014
2014,10,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",52,1,52,0,52,"caesar salad;breads",Oct 2014
2014,10,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",10,0,10,0,10,"",Oct 2014
2014,10,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.7","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",19,0,19,0,19,"",Oct 2014
2014,10,"Indiana","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",25,0,25,0,25,"",Oct 2014
2014,11,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",20,0,20,0,20,"",Nov 2014
2014,11,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",40,1,40,0,40,"Salad greens;cookies",Nov 2014
2014,11,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"salad",Nov 2014
2014,11,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"Cobb Salad",Nov 2014
2014,11,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"buffet",Nov 2014
2014,11,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",14,0,14,0,14,"",Nov 2014
2014,12,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"",Dec 2014
2014,12,"Minnesota","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",30,0,29,0,29,"Appetizers;artichoke dip",Dec 2014
2014,12,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,9,0,9,"pork, bacon",Dec 2014
2014,12,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",58,0,0,0,0,"green beans",Dec 2014
2014,12,"Iowa","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"",Dec 2014
2014,12,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,0,9,0,9,"",Dec 2014
2014,12,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",16,0,16,0,16,"artichoke dip",Dec 2014
2014,12,"Alaska","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",24,0,24,0,24,"",Dec 2014
2014,12,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",15,0,15,0,15,"",Dec 2014
2014,12,"Florida","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",22,0,22,0,22,"cheese and crackers",Dec 2014
2014,12,"Alabama","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"rice",Dec 2014
2014,12,"Massachusetts","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",16,0,16,0,16,"",Dec 2014
2015,1,"Minnesota","Environmental contamination other than food/water","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant",74,0,74,0,74,"",Jan 2015
2015,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Jan 2015
2015,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",15,1,9,0,9,"",Jan 2015
2015,1,"Virginia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",9,1,9,0,9,"fried rice, unspecified",Jan 2015
2015,1,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",18,0,18,0,18,"mimosa",Jan 2015
2015,1,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.6","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Buffet",4,0,4,0,4,"chicken;banana, unspecified",Jan 2015
2015,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",21,0,14,0,14,"",Jan 2015
2015,1,"Florida","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"",Jan 2015
2015,1,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",28,0,28,0,28,"",Jan 2015
2015,1,"Texas","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",48,0,22,0,48,"",Jan 2015
2015,1,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Jan 2015
2015,2,"Wisconsin","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",100,1,100,0,100,"",Feb 2015
2015,2,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining;Private home/residence",35,0,0,0,35,"pineapple, unspecified;grapes;cantaloupe",Feb 2015
2015,2,"California","Food","Salmonella enterica","Norovirus unknown",NA,NA,NA,NA,"Enteritidis","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",21,0,21,0,21,"oysters, raw",Feb 2015
2015,2,"Pennsylvania","Food","Norovirus",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",87,0,87,0,87,"",Feb 2015
2015,2,"Massachusetts","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",27,0,27,0,27,"",Feb 2015
2015,2,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",30,0,25,0,25,"",Feb 2015
2015,2,"California","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.1","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",2,0,2,0,2,"ground beef, cheeseburger",Feb 2015
2015,2,"Virginia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",13,1,13,0,13,"",Feb 2015
2015,2,"Tennessee","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"",Feb 2015
2015,2,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"other","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",18,0,18,0,18,"",Feb 2015
2015,2,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",10,0,8,0,8,"salsa",Feb 2015
2015,2,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",26,0,21,0,21,"guacamole",Feb 2015
2015,3,"Illinois","Food","Norovirus","Norovirus Genogroup II",NA,NA,NA,NA,"","Suspected","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",15,1,15,0,15,"",Mar 2015
2015,3,"Wisconsin","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"oysters, raw",Mar 2015
2015,3,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 New Orleans","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",21,0,21,0,21,"",Mar 2015
2015,3,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"chicken",Mar 2015
2015,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",6,0,6,0,6,"soda, unspecified;ice",Mar 2015
2015,3,"Ohio","Food","Norovirus Genogroup I",NA,NA,NA,NA,NA,"GI.2","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,0,0,0,"",Mar 2015
2015,3,"Minnesota","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Fast-food (drive up service or pay at counter)",5,0,5,0,5,"sour cream",Mar 2015
2015,3,"Illinois","Food","Shigella","Escherichia coli, Shiga toxin-producing","Salmonella enterica","Norovirus Genogroup II",NA,NA,"GII.4 Sydney","Suspected","Suspected","Suspected","Confirmed",NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Mar 2015
2015,3,"Iowa","Food","Norovirus Genogroup I","Norovirus Genogroup II",NA,NA,NA,NA,"","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",59,0,59,0,59,"",Mar 2015
2015,3,"Kansas","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",2,0,2,0,2,"",Mar 2015
2015,3,"California","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",8,0,8,0,8,"",Mar 2015
2015,3,"Indiana","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"unknown","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",2,0,2,0,2,"",Mar 2015
2015,3,"Massachusetts","Food","Norovirus Genogroup II","Norovirus Genogroup II",NA,NA,NA,NA,"GII.4 Sydney","Confirmed","Confirmed",NA,NA,NA,NA,"Restaurant: Sit-down dining",5,0,5,0,5,"Appetizers",Mar 2015
2015,4,"Oregon","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",12,0,12,0,12,"",Apr 2015
2015,4,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Other",20,0,0,0,20,"",Apr 2015
2015,4,"New York","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",29,1,29,0,29,"",Apr 2015
2015,4,"Connecticut","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Grocery store/bakery/deli/convenience store;Private home/residence;Restaurant: Other",8,0,8,0,8,"",Apr 2015
2015,4,"Virginia","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.17","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",7,0,7,0,7,"",Apr 2015
2015,4,"Ohio","Food","Norovirus Genogroup II",NA,NA,NA,NA,NA,"GII.4 Sydney","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",4,0,4,0,4,"",Apr 2015
2015,4,"Colorado","Food","Norovirus unknown",NA,NA,NA,NA,NA,"","Confirmed",NA,NA,NA,NA,NA,"Restaurant: Sit-down dining",3,0,3,0,3,"",Apr 2015
